tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s,render_offset_mm,render_offset_deg
1575228,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-103947,6342747,0,226,136150,0,0
1575228,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,4895109,0,0,140000,0,0
1575230,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-103924,6356309,0,225,135450,0,0
1575230,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,4909109,0,0,140000,0,0
1575232,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-103902,6369802,0,224,134750,0,0
1575232,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,4923109,0,0,140000,0,0
1575234,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-103880,6383224,0,223,134050,0,0
1575234,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,4937109,0,0,140000,0,0
1575236,01a0b1c2-b010-7000-8000-000000000000,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-103857,6396577,0,222,133350,0,0
1575236,01a0b1c2-b010-7000-8000-000000000000,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104392,-245188,4951109,0,0,140000,0,0
1574650,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574650,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574650,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-181974,2487563,0,52714,21758,0,0
1574650,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2165064,-250000,1250000,0,0,0,0,0
1574652,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574652,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574652,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-176780,2490039,0,51662,25755,0,0
1574652,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2165064,-250000,1250000,0,0,0,0,0
1574654,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574654,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574654,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-171712,2492909,0,50327,29667,0,0
1574654,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2165064,-250000,1250000,0,0,0,0,0
1574656,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574656,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574656,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-166794,2496163,0,48778,33500,0,0
1574656,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2165064,-250000,1250000,0,0,0,0,0
1574658,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574658,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574658,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-162044,2499796,0,47070,37264,0,0
1574658,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2165064,-250000,1250000,0,0,0,0,0
1574660,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574660,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574660,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-157473,2503801,0,45242,40972,0,0
1574660,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2164834,-249974,1249875,-3065,351,-1653,0,0
1574662,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574662,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574662,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-153092,2508173,0,43324,44634,0,0
1574662,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2164285,-249911,1249613,-6333,714,-2883,0,0
1574664,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574664,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574664,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-148908,2512908,0,41339,48260,0,0
1574664,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2163387,-249812,1249288,-9884,1082,-3287,0,0
1574666,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574666,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574666,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-144927,2518004,0,39301,51857,0,0
1574666,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2162120,-249678,1249004,-13601,1433,-2609,0,0
1574668,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574668,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574668,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-141152,2523458,0,37225,55432,0,0
1574668,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2160485,-249511,1248858,-17243,1747,-1002,0,0
1574670,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574670,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574670,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-137588,2529268,0,35119,58989,0,0
1574670,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2158504,-249316,1248931,-20640,2015,1335,0,0
1574672,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574672,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574672,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-134235,2535433,0,32991,62533,0,0
1574672,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2156208,-249097,1249269,-23705,2240,4096,0,0
1574674,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574674,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574674,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-131097,2541951,0,30845,66067,0,0
1574674,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2153634,-248859,1249911,-26387,2418,7234,0,0
1574676,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574676,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574676,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-128174,2548823,0,28687,69593,0,0
1574676,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2150824,-248607,1250893,-28639,2550,10696,0,0
1574678,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574678,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574678,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-125468,2556046,0,26519,73113,0,0
1574678,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2147823,-248346,1252240,-30422,2634,14422,0,0
1574680,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574680,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574680,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-122979,2563621,0,24343,76628,0,0
1574680,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2144681,-248079,1253976,-31707,2672,18349,0,0
1574682,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574682,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574682,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-120709,2571547,0,22161,80139,0,0
1574682,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2141450,-247812,1256115,-32471,2665,22409,0,0
1574684,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574684,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574684,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-118657,2579824,0,19975,83648,0,0
1574684,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2138182,-247549,1258665,-32701,2616,26535,0,0
1574686,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574686,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574686,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-116823,2588452,0,17786,87155,0,0
1574686,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2134932,-247294,1261628,-32395,2528,30654,0,0
1574688,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574688,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574688,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-115209,2597430,0,15594,90660,0,0
1574688,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2131748,-247050,1264998,-31622,2411,34712,0,0
1574690,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574690,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574690,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-113814,2606759,0,13401,94164,0,0
1574690,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2128668,-246819,1268768,-30497,2275,38687,0,0
1574692,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574692,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574692,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-112638,2616438,0,11206,97667,0,0
1574692,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2125721,-246602,1272929,-29108,2128,42577,0,0
1574694,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574694,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574694,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-111682,2626468,0,9012,101171,0,0
1574694,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2122928,-246401,1277473,-27521,1973,46391,0,0
1574696,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574696,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574696,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-110946,2636848,0,6818,104675,0,0
1574696,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2120305,-246215,1282394,-25786,1815,50140,0,0
1574698,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574698,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574698,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-110428,2647578,0,4624,108178,0,0
1574698,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2117865,-246046,1287685,-23939,1656,53835,0,0
1574700,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574700,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574700,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-110131,2658658,0,2430,111682,0,0
1574700,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2115615,-245892,1293343,-22009,1497,57487,0,0
1574702,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574702,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574702,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-110052,2670089,0,236,115186,0,0
1574702,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2113563,-245754,1299363,-20014,1340,61105,0,0
1574704,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574704,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574704,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-110033,2681870,0,197,118686,0,0
1574704,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2111715,-245632,1305743,-17972,1184,64696,0,0
1574706,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574706,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574706,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-110013,2694002,0,203,122186,0,0
1574706,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2110073,-245525,1312480,-15893,1030,68266,0,0
1574708,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574708,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574708,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109992,2706483,0,209,125686,0,0
1574708,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2108642,-245434,1319574,-13786,878,71819,0,0
1574710,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574710,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574710,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109970,2719314,0,215,129186,0,0
1574710,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2107423,-245357,1327021,-11658,729,75360,0,0
1574712,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574712,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574712,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109949,2732495,0,221,132686,0,0
1574712,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2106418,-245295,1334822,-9514,582,78892,0,0
1574714,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574714,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574714,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109926,2746026,0,226,136186,0,0
1574714,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2105628,-245248,1342976,-7358,438,82416,0,0
1574716,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574716,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574716,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109903,2759907,0,232,139686,0,0
1574716,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2105055,-245214,1351481,-5192,297,85934,0,0
1574718,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574718,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574718,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109880,2773907,0,233,140000,0,0
1574718,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104698,-245195,1360338,-3019,160,89449,0,0
1574720,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574720,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574720,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109856,2787907,0,233,140000,0,0
1574720,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104560,-245189,1369546,-840,28,92959,0,0
1574722,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574722,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574722,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109833,2801907,0,233,140000,0,0
1574722,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104524,-245189,1379105,-337,2,96461,0,0
1574724,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574724,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574724,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109810,2815907,0,233,140000,0,0
1574724,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104496,-245189,1389014,-267,1,99962,0,0
1574726,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574726,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574726,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109787,2829907,0,233,140000,0,0
1574726,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104473,-245188,1399272,-210,1,103462,0,0
1574728,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574728,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574728,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109763,2843907,0,233,140000,0,0
1574728,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104456,-245188,1409881,-166,0,106962,0,0
1574730,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
1574730,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-414ca8ab514d,LINGERING,1250000,250000,-2165064,0,0,0,0,0
1574730,01a0b1c2-b010-7000-8000-000000000001,01a0d778-828d-7281-9b0b-c160699881ac,ACTIVE,0,-109740,2857907,0,233,140000,0,0
1574730,01a0b1c2-b010-7000-8000-000000000001,01a0d778-8c1f-740e-b699-6d90c918701e,ACTIVE,2104442,-245188,1420840,-131,0,110462,0,0
1574732,01a0b1c2-b010-7000-8000-000000000001,01a0d778-4a7f-7547-ac98-41471799f490,LINGERING,2500000,250000,0,0,0,0,0,0
